year,station_name,terminal_station,ktx_travel_time_min,ktx_travel_time_median,ktx_travel_time_mean,interval_minutes,n_trains
2024,동대구역,서울역,99,114.0,115.12931034482759,9.034782608695652,116
2024,동해역,서울역,156,159.0,159.25,228.33333333333334,4
2024,둔내역,서울역,83,86.0,86.88888888888889,126.125,9
2024,마산역,서울역,174,188.0,186.78947368421052,55.72222222222222,19
2024,만종역,서울역,68,71.5,71.71428571428571,78.76923076923077,14
2024,목포역,서울역,160,174.0,194.66666666666666,108.625,9
2024,목포역,용산역,143,164.0,173.28571428571428,49.45,21
2024,묵호역,서울역,149,151.5,152.0,228.33333333333334,4
2024,물금역,서울역,159,173.5,171.5,155.6,6
2024,밀양역,서울역,137,150.0,149.28,42.541666666666664,25
2024,부산역,서울역,144,164.0,168.68,14.202702702702704,75
2024,상봉역,서울역,26,26.0,26.25,102.14285714285714,8
2024,서대구역,서울역,96,109.5,108.625,61.333333333333336,16
2024,서대전역,서울역,81,81.0,81.0,219.0,4
2024,서대전역,용산역,63,69.5,69.85714285714286,65.38461538461539,14
2024,서원주역,서울역,65,67.0,67.9090909090909,67.5,11
2024,수원역,서울역,33,33.0,33.75,113.42857142857143,8
2024,순천역,서울역,166,177.5,179.625,122.85714285714286,8
2024,순천역,용산역,149,166.0,170.77777777777777,59.294117647058826,18
2024,안동역,서울역,153,157.0,156.25,177.33333333333334,4
2024,양평역,서울역,47,48.5,48.785714285714285,77.46153846153847,14
2024,여수엑스포역,서울역,188,199.5,201.625,122.85714285714286,8
2024,여수엑스포역,용산역,170,188.0,192.44444444444446,59.35294117647059,18
2024,여천역,서울역,180,191.5,193.875,122.85714285714286,8
2024,여천역,용산역,163,180.0,183.4375,67.2,16
2024,영등포역,서울역,11,11.0,11.0,113.85714285714286,8
2024,영주역,서울역,133,137.0,136.25,177.33333333333334,4
2024,오송역,서울역,45,56.0,54.88709677419355,17.0327868852459,62
2024,오송역,용산역,44,52.0,52.878787878787875,32.25,33
2024,용산역,서울역,5,5.0,7.526315789473684,47.77777777777778,19
2024,울산역,서울역,124,144.0,145.66666666666666,23.522727272727273,45
2024,원주역,서울역,79,80.0,80.75,178.33333333333334,4
2024,익산역,서울역,75,98.0,102.05263157894737,47.888888888888886,19
2024,익산역,용산역,70,88.0,94.24,21.081632653061224,50
2024,장성역,서울역,186,193.0,190.66666666666666,325.0,3
2024,장성역,용산역,181,182.0,181.66666666666666,325.0,3
2024,전주역,서울역,107,116.0,120.25,123.14285714285714,8
2024,전주역,용산역,93,108.0,116.0952380952381,50.3,21
2024,정동진역,서울역,128,130.0,130.75,228.66666666666666,4
2024,정읍역,서울역,101,125.0,138.57142857142858,112.0,7
2024,정읍역,용산역,92,106.0,117.3157894736842,52.333333333333336,19
2024,제천역,서울역,95,97.0,97.5,178.33333333333334,4
2024,진부(오대산)역,서울역,99,103.5,104.66666666666667,91.45454545454545,12
2024,진영역,서울역,158,166.5,167.2,99.55555555555556,10
2024,진주역,서울역,199,214.5,213.25,75.72727272727273,12
2024,창원역,서울역,168,186.0,184.125,143.42857142857142,8
2024,창원중앙역,서울역,162,176.0,174.2941176470588,60.4375,17
2024,천안아산역,서울역,37,43.0,43.3448275862069,24.56140350877193,58
2024,천안아산역,용산역,37,42.0,42.52,39.541666666666664,25
2024,청량리역,서울역,19,20.0,19.90909090909091,67.95238095238095,22
2024,평창역,서울역,90,96.0,96.61538461538461,80.25,13
2024,포항역,서울역,140,152.0,151.71428571428572,48.0,21
2024,풍기역,서울역,122,125.0,124.33333333333333,205.5,3
2024,횡성역,서울역,77,81.0,81.4,100.44444444444444,10
2025,강릉역,서울역,116,122.5,124.0,79.0,14
2025,경산역,서울역,126,131.0,130.0,376.0,3
2025,경주역,서울역,124,133.5,142.66666666666666,35.793103448275865,30
2025,계룡역,서울역,97,97.0,97.25,218.66666666666666,4
2025,계룡역,용산역,79,85.0,85.41666666666667,77.27272727272727,12
2025,곡성역,서울역,145,154.0,152.5,267.0,4
2025,곡성역,용산역,136,145.0,147.88888888888889,100.125,9
2025,공주역,서울역,69,78.5,77.16666666666667,78.27272727272727,12
2025,공주역,용산역,64,70.0,69.58823529411765,53.8125,17
2025,광명역,서울역,18,18.0,19.883495145631066,14.019607843137255,103
2025,광명역,용산역,16,18.0,17.61904761904762,24.21951219512195,42
2025,광주송정역,서울역,108,134.0,148.8181818181818,86.8,11
2025,광주송정역,용산역,103,125.0,132.06896551724137,36.17857142857143,29
2025,구례구역,서울역,155,164.0,171.75,259.3333333333333,4
2025,구례구역,용산역,138,155.0,160.77777777777777,114.625,9
2025,구포역,서울역,171,184.0,182.22222222222223,119.75,9
2025,김제역,서울역,154,160.0,158.0,324.5,3
2025,김제역,용산역,149,150.0,149.66666666666666,324.5,3
2025,김천(구미)역,서울역,81,93.0,94.36842105263158,26.594594594594593,38
2025,나주역,서울역,133,144.5,155.5,107.2,6
2025,나주역,용산역,116,136.0,138.41176470588235,61.8125,17
2025,남원역,서울역,134,144.0,147.375,122.85714285714286,8
2025,남원역,용산역,120,134.0,138.44444444444446,59.11764705882353,18
2025,남창역,서울역,238,238.0,238.0,,1
2025,논산역,서울역,115,115.0,115.25,218.66666666666666,4
2025,논산역,용산역,97,103.0,103.5,77.27272727272727,12
2025,단양역,서울역,111,113.5,113.25,213.66666666666666,4
2025,대전역,서울역,55,68.0,70.1304347826087,9.342105263157896,115
2025,동대구역,서울역,99,115.0,116.1858407079646,9.276785714285714,113
2025,동해역,서울역,157,162.5,162.25,289.3333333333333,4
2025,둔내역,서울역,83,88.0,87.88888888888889,126.5,9
2025,마산역,서울역,175,190.0,187.8421052631579,55.77777777777778,19
2025,만종역,서울역,69,73.0,72.64285714285714,78.92307692307692,14
2025,목포역,서울역,160,172.0,194.55555555555554,109.0,9
2025,목포역,용산역,143,164.0,173.52380952380952,49.45,21
2025,묵호역,서울역,149,155.5,155.0,289.3333333333333,4
2025,물금역,서울역,160,174.5,172.5,155.4,6
2025,밀양역,서울역,138,152.0,150.2,42.583333333333336,25
2025,부산역,서울역,145,166.0,169.84931506849315,14.61111111111111,73
2025,부전역,서울역,252,264.0,262.75,176.33333333333334,4
2025,북울산역,서울역,207,207.0,207.0,,1
2025,상봉역,서울역,27,27.0,27.0,145.66666666666666,7
2025,서대구역,서울역,97,110.0,109.75,61.333333333333336,16
2025,서대전역,서울역,80,80.0,80.25,218.66666666666666,4
2025,서대전역,용산역,63,69.5,69.85714285714286,65.38461538461539,14
2025,서원주역,서울역,66,67.0,67.92307692307692,58.583333333333336,13
2025,수원역,서울역,33,33.0,33.75,113.42857142857143,8
2025,순천역,서울역,168,179.0,180.875,122.71428571428571,8
2025,순천역,용산역,151,167.5,171.94444444444446,59.294117647058826,18
2025,신해운대역,서울역,248,249.0,249.0,529.0,2
2025,안동역,서울역,141,144.0,145.8,160.75,5
2025,양평역,서울역,47,49.0,48.92307692307692,83.91666666666667,13
2025,여수엑스포역,서울역,190,201.0,202.75,122.71428571428571,8
2025,여수엑스포역,용산역,172,189.0,193.5,59.35294117647059,18
2025,여천역,서울역,182,193.0,195.0,122.71428571428571,8
2025,여천역,용산역,165,181.5,184.625,67.2,16
2025,영등포역,서울역,11,11.0,11.0,113.85714285714286,8
2025,영주역,서울역,126,129.0,130.4,161.0,5
2025,영천역,서울역,174,177.0,178.0,265.0,3
2025,오송역,서울역,46,56.0,54.83050847457627,17.913793103448278,59
2025,오송역,용산역,44,52.0,52.63636363636363,32.28125,33
2025,용산역,서울역,5,5.0,7.421052631578948,47.77777777777778,19
2025,울산역,서울역,124,144.5,146.72727272727272,24.069767441860463,44
2025,원주역,서울역,79,81.0,80.6,160.0,5
2025,의성역,서울역,156,156.0,156.0,,1
2025,익산역,서울역,77,99.0,103.26315789473684,47.833333333333336,19
2025,익산역,용산역,72,90.0,95.09803921568627,20.66,51
2025,장성역,서울역,187,193.0,191.0,324.5,3
2025,장성역,용산역,182,183.0,182.66666666666666,324.5,3
2025,전주역,서울역,109,118.0,121.5,123.0,8
2025,전주역,용산역,94,110.0,117.0952380952381,50.3,21
2025,정동진역,서울역,129,134.5,134.0,289.0,4
2025,정읍역,서울역,103,126.0,139.57142857142858,112.0,7
2025,정읍역,용산역,93,107.0,118.52631578947368,52.388888888888886,19
2025,제천역,서울역,96,98.0,97.8,160.0,5
2025,진부(오대산)역,서울역,98,106.0,105.5,91.72727272727273,12
2025,진영역,서울역,159,168.5,168.5,99.66666666666667,10
2025,진주역,서울역,200,216.0,214.16666666666666,75.9090909090909,12
2025,창원역,서울역,169,186.0,185.125,143.57142857142858,8
2025,창원중앙역,서울역,163,177.0,175.2941176470588,60.5,17
2025,천안아산역,서울역,38,43.0,43.50877192982456,25.0,57
2025,천안아산역,용산역,37,42.0,42.6,39.541666666666664,25
2025,청량리역,서울역,20,20.0,20.217391304347824,64.86363636363636,23
2025,태화강역,서울역,208,217.0,216.25,176.33333333333334,4
2025,평창역,서울역,93,98.5,98.83333333333333,88.0,12
2025,포항역,서울역,141,152.5,152.4,50.578947368421055,20
2025,풍기역,서울역,125,126.0,126.0,362.0,2
2025,횡성역,서울역,78,82.5,82.4,107.55555555555556,10
