region_sido,region_sigungu,doctor_level,year,doctor_no
경기,안성시,일반의,2011,25
경기,안성시,일반의,2012,26
경기,안성시,일반의,2013,16
경기,안성시,일반의,2014,18
경기,안성시,일반의,2015,16
경기,안성시,일반의,2016,13
경기,안성시,일반의,2017,15
경기,안성시,일반의,2018,16
경기,안성시,일반의,2019,18
경기,안성시,일반의,2020,18
경기,안성시,일반의,2021,16
경기,안성시,일반의,2022,11
경기,안성시,일반의,2023,14
경기,안성시,일반의,2024,14
경기,안성시,일반의,2025,29
경기,안성시,전문의,2007,108
경기,안성시,전문의,2008,115
경기,안성시,전문의,2009,126
경기,안성시,전문의,2010,139
경기,안성시,전문의,2011,148
경기,안성시,전문의,2012,155
경기,안성시,전문의,2013,158
경기,안성시,전문의,2014,157
경기,안성시,전문의,2015,158
경기,안성시,전문의,2016,155
경기,안성시,전문의,2017,160
경기,안성시,전문의,2018,164
경기,안성시,전문의,2019,173
경기,안성시,전문의,2020,172
경기,안성시,전문의,2021,183
경기,안성시,전문의,2022,188
경기,안성시,전문의,2023,195
경기,안성시,전문의,2024,204
경기,안성시,전문의,2025,195
경기,안양시 동안구,total,2007,525
경기,안양시 동안구,total,2008,503
경기,안양시 동안구,total,2009,573
경기,안양시 동안구,total,2010,588
경기,안양시 동안구,total,2011,650
경기,안양시 동안구,total,2012,682
경기,안양시 동안구,total,2013,698
경기,안양시 동안구,total,2014,724
경기,안양시 동안구,total,2015,698
경기,안양시 동안구,total,2016,693
경기,안양시 동안구,total,2017,769
경기,안양시 동안구,total,2018,789
경기,안양시 동안구,total,2019,811
경기,안양시 동안구,total,2020,825
경기,안양시 동안구,total,2021,814
경기,안양시 동안구,total,2022,825
경기,안양시 동안구,total,2023,884
경기,안양시 동안구,total,2024,844
경기,안양시 동안구,total,2025,818
경기,안양시 동안구,레지던트,2007,133
경기,안양시 동안구,레지던트,2008,101
경기,안양시 동안구,레지던트,2009,136
경기,안양시 동안구,레지던트,2010,140
경기,안양시 동안구,레지던트,2011,151
경기,안양시 동안구,레지던트,2012,155
경기,안양시 동안구,레지던트,2013,157
경기,안양시 동안구,레지던트,2014,158
경기,안양시 동안구,레지던트,2015,151
경기,안양시 동안구,레지던트,2016,129
경기,안양시 동안구,레지던트,2017,116
경기,안양시 동안구,레지던트,2018,147
경기,안양시 동안구,레지던트,2019,145
경기,안양시 동안구,레지던트,2020,125
경기,안양시 동안구,레지던트,2021,120
경기,안양시 동안구,레지던트,2022,115
경기,안양시 동안구,레지던트,2023,121
경기,안양시 동안구,레지던트,2024,88
경기,안양시 동안구,레지던트,2025,7
경기,안양시 동안구,인턴,2007,0
경기,안양시 동안구,인턴,2008,0
경기,안양시 동안구,인턴,2009,2
경기,안양시 동안구,인턴,2010,3
경기,안양시 동안구,인턴,2011,25
경기,안양시 동안구,인턴,2012,37
경기,안양시 동안구,인턴,2013,40
경기,안양시 동안구,인턴,2014,27
경기,안양시 동안구,인턴,2015,0
경기,안양시 동안구,인턴,2016,4
경기,안양시 동안구,인턴,2017,64
경기,안양시 동안구,인턴,2018,33
경기,안양시 동안구,인턴,2019,34
경기,안양시 동안구,인턴,2020,34
경기,안양시 동안구,인턴,2021,28
경기,안양시 동안구,인턴,2022,34
경기,안양시 동안구,인턴,2023,36
경기,안양시 동안구,인턴,2024,19
경기,안양시 동안구,인턴,2025,1
경기,안양시 동안구,일반의,2007,16
경기,안양시 동안구,일반의,2008,18
경기,안양시 동안구,일반의,2009,13
경기,안양시 동안구,일반의,2010,20
경기,안양시 동안구,일반의,2011,20
경기,안양시 동안구,일반의,2012,21
경기,안양시 동안구,일반의,2013,18
경기,안양시 동안구,일반의,2014,18
경기,안양시 동안구,일반의,2015,21
경기,안양시 동안구,일반의,2016,21
경기,안양시 동안구,일반의,2017,22
경기,안양시 동안구,일반의,2018,20
경기,안양시 동안구,일반의,2019,27
경기,안양시 동안구,일반의,2020,30
경기,안양시 동안구,일반의,2021,26
경기,안양시 동안구,일반의,2022,29
경기,안양시 동안구,일반의,2023,37
경기,안양시 동안구,일반의,2024,40
경기,안양시 동안구,일반의,2025,82
경기,안양시 동안구,전문의,2007,376
경기,안양시 동안구,전문의,2008,384
경기,안양시 동안구,전문의,2009,422
경기,안양시 동안구,전문의,2010,425
경기,안양시 동안구,전문의,2011,454
경기,안양시 동안구,전문의,2012,469
경기,안양시 동안구,전문의,2013,483
경기,안양시 동안구,전문의,2014,521
경기,안양시 동안구,전문의,2015,526
경기,안양시 동안구,전문의,2016,539
경기,안양시 동안구,전문의,2017,567
경기,안양시 동안구,전문의,2018,589
경기,안양시 동안구,전문의,2019,605
경기,안양시 동안구,전문의,2020,636
경기,안양시 동안구,전문의,2021,640
경기,안양시 동안구,전문의,2022,647
경기,안양시 동안구,전문의,2023,690
경기,안양시 동안구,전문의,2024,697
경기,안양시 동안구,전문의,2025,728
경기,안양시 만안구,total,2007,241
경기,안양시 만안구,total,2008,250
경기,안양시 만안구,total,2009,293
경기,안양시 만안구,total,2010,292
경기,안양시 만안구,total,2011,325
경기,안양시 만안구,total,2012,348
경기,안양시 만안구,total,2013,336
경기,안양시 만안구,total,2014,318
경기,안양시 만안구,total,2015,317
경기,안양시 만안구,total,2016,322
경기,안양시 만안구,total,2017,324
경기,안양시 만안구,total,2018,338
경기,안양시 만안구,total,2019,341
경기,안양시 만안구,total,2020,345
경기,안양시 만안구,total,2021,346
경기,안양시 만안구,total,2022,354
경기,안양시 만안구,total,2023,353
경기,안양시 만안구,total,2024,345
경기,안양시 만안구,total,2025,352
경기,안양시 만안구,레지던트,2007,0
경기,안양시 만안구,레지던트,2008,0
경기,안양시 만안구,레지던트,2009,26
경기,안양시 만안구,레지던트,2010,18
경기,안양시 만안구,레지던트,2011,26
경기,안양시 만안구,레지던트,2012,27
경기,안양시 만안구,레지던트,2013,29
경기,안양시 만안구,레지던트,2014,26
경기,안양시 만안구,레지던트,2015,20
경기,안양시 만안구,레지던트,2016,22
경기,안양시 만안구,레지던트,2017,13
경기,안양시 만안구,레지던트,2018,18
경기,안양시 만안구,레지던트,2019,17
경기,안양시 만안구,레지던트,2020,10
경기,안양시 만안구,레지던트,2021,8
경기,안양시 만안구,레지던트,2022,10
경기,안양시 만안구,레지던트,2023,6
경기,안양시 만안구,레지던트,2024,4
경기,안양시 만안구,레지던트,2025,3
경기,안양시 만안구,인턴,2007,0
경기,안양시 만안구,인턴,2008,0
경기,안양시 만안구,인턴,2009,0
경기,안양시 만안구,인턴,2010,1
경기,안양시 만안구,인턴,2011,4
경기,안양시 만안구,인턴,2012,6
경기,안양시 만안구,인턴,2013,3
경기,안양시 만안구,인턴,2014,4
경기,안양시 만안구,인턴,2015,6
경기,안양시 만안구,인턴,2016,2
경기,안양시 만안구,인턴,2017,0
경기,안양시 만안구,인턴,2018,3
경기,안양시 만안구,인턴,2019,3
경기,안양시 만안구,인턴,2020,4
경기,안양시 만안구,인턴,2021,2
경기,안양시 만안구,인턴,2022,5
경기,안양시 만안구,인턴,2023,4
경기,안양시 만안구,인턴,2024,0
경기,안양시 만안구,인턴,2025,0
경기,안양시 만안구,일반의,2007,19
경기,안양시 만안구,일반의,2008,18
경기,안양시 만안구,일반의,2009,19
경기,안양시 만안구,일반의,2010,22
경기,안양시 만안구,일반의,2011,22
경기,안양시 만안구,일반의,2012,15
경기,안양시 만안구,일반의,2013,13
경기,안양시 만안구,일반의,2014,15
경기,안양시 만안구,일반의,2015,12
경기,안양시 만안구,일반의,2016,19
경기,안양시 만안구,일반의,2017,18
경기,안양시 만안구,일반의,2018,16
경기,안양시 만안구,일반의,2019,12
경기,안양시 만안구,일반의,2020,13
경기,안양시 만안구,일반의,2021,15
경기,안양시 만안구,일반의,2022,15
경기,안양시 만안구,일반의,2023,19
경기,안양시 만안구,일반의,2024,18
경기,안양시 만안구,일반의,2025,30
경기,안양시 만안구,전문의,2007,222
경기,안양시 만안구,전문의,2008,232
경기,안양시 만안구,전문의,2009,248
경기,안양시 만안구,전문의,2010,251
경기,안양시 만안구,전문의,2011,273
경기,안양시 만안구,전문의,2012,300
경기,안양시 만안구,전문의,2013,291
경기,안양시 만안구,전문의,2014,273
경기,안양시 만안구,전문의,2015,279
경기,안양시 만안구,전문의,2016,279
경기,안양시 만안구,전문의,2017,293
경기,안양시 만안구,전문의,2018,301
경기,안양시 만안구,전문의,2019,309
경기,안양시 만안구,전문의,2020,318
경기,안양시 만안구,전문의,2021,321
경기,안양시 만안구,전문의,2022,324
경기,안양시 만안구,전문의,2023,324
경기,안양시 만안구,전문의,2024,323
경기,안양시 만안구,전문의,2025,319
경기,양주시,total,2007,112
경기,양주시,total,2008,118
경기,양주시,total,2009,123
경기,양주시,total,2010,141
경기,양주시,total,2011,149
경기,양주시,total,2012,161
경기,양주시,total,2013,171
경기,양주시,total,2014,171
경기,양주시,total,2015,170
경기,양주시,total,2016,173
경기,양주시,total,2017,181
경기,양주시,total,2018,196
경기,양주시,total,2019,232
경기,양주시,total,2020,236
경기,양주시,total,2021,246
경기,양주시,total,2022,258
경기,양주시,total,2023,264
경기,양주시,total,2024,271
경기,양주시,total,2025,284
경기,양주시,레지던트,2007,0
경기,양주시,레지던트,2008,0
경기,양주시,레지던트,2009,0
경기,양주시,레지던트,2010,0
경기,양주시,레지던트,2011,0
경기,양주시,레지던트,2012,0
경기,양주시,레지던트,2013,0
경기,양주시,레지던트,2014,0
경기,양주시,레지던트,2015,0
경기,양주시,레지던트,2016,0
경기,양주시,레지던트,2017,0
경기,양주시,레지던트,2018,0
경기,양주시,레지던트,2019,0
