year,source_file,sheet_name,line,direction,train_no,train_type,station_name,station_order,time_minutes,service_note
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,610,,천안아산역,13,970,
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,610,,광명역,14,993,
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,610,,용산역,15,1015,
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,610,,행신역,17,1040,
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,612,,광주역,4,945,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,612,,장성역,5,970,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,612,,김제역,7,998,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,612,,익산역,8,1017,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,612,,논산역,9,1040,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,612,,서대전역,11,1070,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,612,,오송역,12,1088,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,612,,광명역,14,1117,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,612,,용산역,15,1130,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,614,,광주역,4,1095,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,614,,장성역,5,1120,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,614,,정읍역,6,1137,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,614,,익산역,8,1160,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,614,,계룡역,10,1198,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,614,,서대전역,11,1214,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,614,,오송역,12,1232,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,614,,천안아산역,13,1244,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,614,,광명역,14,1267,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,614,,용산역,15,1280,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,616,,광주역,4,1170,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,616,,장성역,5,1196,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,616,,정읍역,6,1214,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,616,,익산역,8,1244,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,616,,계룡역,10,1282,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,616,,서대전역,11,1299,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,616,,광명역,14,1342,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,616,,용산역,15,1363,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,616,,행신역,17,1388,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,618,,광주역,4,1285,
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,618,,정읍역,6,1325,
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,618,,김제역,7,1339,
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,618,,익산역,8,1351,
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,618,,논산역,9,1375,
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,618,,서대전역,11,1406,
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,618,,천안아산역,13,1431,
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,618,,광명역,14,1454,
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,618,,용산역,15,1467,
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,622,,광주역,4,745,금토일
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,622,,익산역,8,806,금토일
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,622,,서대전역,11,856,금토일
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,622,,용산역,15,908,금토일
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,624,,광주역,4,1045,"금토일,KTX-산천"
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,624,,정읍역,6,1084,"금토일,KTX-산천"
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,624,,익산역,8,1109,"금토일,KTX-산천"
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,624,,서대전역,11,1161,"금토일,KTX-산천"
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,624,,오송역,12,1179,"금토일,KTX-산천"
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,624,,천안아산역,13,1191,"금토일,KTX-산천"
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,624,,광명역,14,1214,"금토일,KTX-산천"
2013,2013년 KTX 열차시간표.xlsx,호남선,호남선,상행,624,,용산역,15,1227,"금토일,KTX-산천"
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,701,,용산역,2,320,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,701,,광명역,3,335,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,701,,천안아산역,4,358,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,701,,서대전역,6,386,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,701,,논산역,8,415,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,701,,익산역,9,443,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,701,,전주역,10,458,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,701,,남원역,11,484,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,701,,구례구역,13,502,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,701,,순천역,14,517,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,701,,여천역,15,530,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,701,,여수엑스포역,16,538,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,703,,용산역,2,500,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,703,,광명역,3,515,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,703,,천안아산역,4,538,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,703,,서대전역,6,566,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,703,,익산역,9,621,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,703,,전주역,10,636,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,703,,남원역,11,662,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,703,,곡성역,12,672,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,703,,순천역,14,696,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,703,,여수엑스포역,16,715,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,705,,행신역,1,620,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,705,,용산역,2,655,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,705,,광명역,3,670,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,705,,오송역,5,701,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,705,,서대전역,6,720,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,705,,계룡역,7,735,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,705,,익산역,9,779,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,705,,전주역,10,794,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,705,,남원역,11,820,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,705,,순천역,14,851,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,705,,여천역,15,864,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,705,,여수엑스포역,16,872,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,707,,용산역,2,847,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,707,,광명역,3,862,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,707,,서대전역,6,908,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,707,,논산역,8,937,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,707,,익산역,9,966,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,707,,전주역,10,981,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,707,,남원역,11,1007,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,707,,구례구역,13,1025,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,707,,순천역,14,1041,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,707,,여수엑스포역,16,1060,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,709,,용산역,2,1010,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,709,,광명역,3,1025,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,709,,천안아산역,4,1048,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,709,,서대전역,6,1076,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,709,,계룡역,7,1091,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,709,,익산역,9,1134,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,709,,전주역,10,1149,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,709,,순천역,14,1204,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,709,,여천역,15,1217,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,709,,여수엑스포역,16,1225,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,711,,용산역,2,1160,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,711,,광명역,3,1175,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,711,,오송역,5,1206,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,711,,서대전역,6,1225,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,711,,계룡역,7,1240,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,711,,익산역,9,1283,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,711,,전주역,10,1298,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,711,,남원역,11,1324,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,711,,곡성역,12,1334,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,711,,순천역,14,1358,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,711,,여천역,15,1371,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,711,,여수엑스포역,16,1379,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,713,,용산역,2,1275,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,713,,광명역,3,1290,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,713,,서대전역,6,1336,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,713,,익산역,9,1387,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,713,,전주역,10,1402,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,713,,남원역,11,1428,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,713,,순천역,14,1459,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,713,,여천역,15,1472,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,하행,713,,여수엑스포역,16,1480,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,702,,여수엑스포역,1,310,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,702,,여천역,2,317,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,702,,순천역,3,331,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,702,,구례구역,4,346,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,702,,남원역,6,364,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,702,,전주역,7,390,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,702,,익산역,8,407,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,702,,서대전역,11,458,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,702,,천안아산역,13,482,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,702,,광명역,14,506,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,702,,용산역,15,519,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,704,,여수엑스포역,1,585,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,704,,순천역,3,604,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,704,,곡성역,5,627,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,704,,남원역,6,637,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,704,,전주역,7,663,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,704,,익산역,8,686,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,704,,계룡역,10,724,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,704,,서대전역,11,740,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,704,,오송역,12,759,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,704,,광명역,14,789,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,704,,용산역,15,802,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,706,,여수엑스포역,1,770,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,706,,여천역,2,777,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,706,,순천역,3,791,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,706,,남원역,6,821,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,706,,전주역,7,847,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,706,,익산역,8,870,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,706,,서대전역,11,921,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,706,,광명역,14,963,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,706,,용산역,15,976,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,708,,여수엑스포역,1,915,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,708,,순천역,3,934,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,708,,곡성역,5,957,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,708,,남원역,6,967,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,708,,전주역,7,993,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,708,,익산역,8,1017,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,708,,논산역,9,1040,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,708,,서대전역,11,1070,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,708,,오송역,12,1088,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,708,,광명역,14,1117,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,708,,용산역,15,1130,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,710,,여수엑스포역,1,1140,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,710,,여천역,2,1147,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,710,,순천역,3,1161,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,710,,구례구역,4,1176,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,710,,남원역,6,1194,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,710,,전주역,7,1220,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,710,,익산역,8,1244,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,710,,계룡역,10,1282,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,710,,서대전역,11,1299,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,710,,광명역,14,1342,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,710,,용산역,15,1363,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,710,,행신역,16,1388,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,712,,여수엑스포역,1,1265,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,712,,여천역,2,1272,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,712,,순천역,3,1286,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,712,,전주역,7,1340,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,712,,익산역,8,1364,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,712,,서대전역,11,1414,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,712,,천안아산역,13,1439,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,712,,광명역,14,1462,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,712,,용산역,15,1475,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,714,,여수엑스포역,1,450,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,714,,여천역,2,458,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,714,,순천역,3,472,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,714,,남원역,6,502,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,714,,전주역,7,529,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,714,,익산역,8,545,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,714,,서대전역,11,596,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,714,,광명역,14,638,KTX-산천
2013,2013년 KTX 열차시간표.xlsx,전라선,전라선,상행,714,,용산역,15,651,KTX-산천
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,1,,서울역,4,585,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,1,,부산역,13,722,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,101,,서울역,4,310,KTX-산천
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,101,,광명역,5,326,KTX-산천
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,101,,대전역,8,371,KTX-산천
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,101,,동대구역,10,421,KTX-산천
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,101,,신경주역,11,440,KTX-산천
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,101,,울산역,12,452,KTX-산천
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,101,,부산역,13,473,KTX-산천
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,103,,서울역,4,330,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,103,,광명역,5,346,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,103,,천안아산역,6,369,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,103,,대전역,8,395,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,103,,동대구역,10,445,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,103,,신경주역,11,464,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,103,,울산역,12,477,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,103,,부산역,13,498,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,105,,서울역,4,360,월화수목금
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,105,,광명역,5,376,월화수목금
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,105,,천안아산역,6,399,월화수목금
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,105,,대전역,8,425,월화수목금
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,105,,김천(구미)역,9,454,월화수목금
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,105,,동대구역,10,481,월화수목금
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,105,,울산역,12,506,월화수목금
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,105,,부산역,13,527,월화수목금
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,107,,서울역,4,385,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,107,,광명역,5,401,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,107,,천안아산역,6,424,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,107,,대전역,8,450,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,107,,김천(구미)역,9,479,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,107,,동대구역,10,506,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,107,,신경주역,11,525,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,107,,부산역,13,552,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,109,,행신역,3,370,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,109,,서울역,4,400,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,109,,광명역,5,417,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,109,,천안아산역,6,440,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,109,,오송역,7,453,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,109,,대전역,8,471,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,109,,김천(구미)역,9,500,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,109,,동대구역,10,527,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,109,,부산역,13,569,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,111,,서울역,4,420,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,111,,광명역,5,437,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,111,,천안아산역,6,460,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,111,,오송역,7,473,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,111,,대전역,8,491,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,111,,동대구역,10,541,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,111,,울산역,12,566,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,111,,부산역,13,587,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,113,,행신역,3,420,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,113,,서울역,4,450,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,113,,광명역,5,466,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,113,,오송역,7,497,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,113,,대전역,8,516,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,113,,동대구역,10,566,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,113,,신경주역,11,584,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,113,,울산역,12,596,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,113,,부산역,13,617,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,115,,인천국제공항역,1,415,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,115,,검암역,2,437,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,115,,서울역,4,480,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,115,,광명역,5,496,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,115,,천안아산역,6,519,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,115,,오송역,7,533,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,115,,대전역,8,551,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,115,,동대구역,10,601,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,115,,신경주역,11,620,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,115,,부산역,13,647,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,117,,서울역,4,510,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,117,,천안아산역,6,545,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,117,,대전역,8,571,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,117,,김천(구미)역,9,600,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,117,,동대구역,10,627,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,117,,울산역,12,651,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,117,,부산역,13,672,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,119,,서울역,4,530,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,119,,오송역,7,573,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,119,,대전역,8,591,
2014,2014년 KTX 열차시간표.xls,경부선,경부선,하행,119,,동대구역,10,641,
