region_sido,region_sigungu,year,selected_station,selected_terminal,ktx_travel_time_min,ktx_travel_time_median,ktx_travel_time_mean,car_to_station_time,wait_penalty,train_travel_time_min,train_travel_time_median,train_travel_time_mean,interval_minutes,n_trains,distance_to_station_km,car_travel_time,travel_time
대구,서구,2012,동대구역,서울역,142.7,153.7,154.80975609756098,9.7,30.0,103,114.0,115.10975609756098,13.246913580246913,82,6.926578074100094,210.9,153.7
대구,서구,2013,동대구역,서울역,142.7,153.7,155.19397590361444,9.7,30.0,103,114.0,115.49397590361446,13.109756097560975,83,6.926578074100094,210.9,153.7
대구,서구,2014,동대구역,서울역,142.7,154.7,156.95925925925926,9.7,30.0,103,115.0,117.25925925925925,13.4375,81,6.926578074100094,210.9,154.7
대구,서구,2015,동대구역,서울역,137.7,149.7,152.58505747126438,9.7,30.0,98,110.0,112.88505747126437,12.569767441860465,87,6.926578074100094,210.9,149.7
대구,서구,2016,동대구역,서울역,134.7,149.7,150.90779220779223,9.7,30.0,95,110.0,111.20779220779221,14.197368421052632,77,6.926578074100094,210.9,149.7
대구,서구,2017,동대구역,서울역,134.7,149.7,151.075,9.7,30.0,95,110.0,111.375,13.658227848101266,80,6.926578074100094,210.9,149.7
대구,서구,2018,동대구역,서울역,134.7,149.7,150.60322580645163,9.7,30.0,95,110.0,110.90322580645162,11.728260869565217,93,6.926578074100094,210.9,149.7
대구,서구,2019,동대구역,서울역,133.7,150.7,151.46530612244896,9.7,30.0,94,111.0,111.76530612244898,11.082474226804123,98,6.926578074100094,210.9,150.7
대구,서구,2020,동대구역,서울역,133.7,150.7,151.4551020408163,9.7,30.0,94,111.0,111.75510204081633,11.082474226804123,98,6.926578074100094,210.9,150.7
대구,서구,2021,동대구역,서울역,133.7,151.7,151.88181818181818,9.7,30.0,94,112.0,112.18181818181819,11.020408163265307,99,6.926578074100094,210.9,151.7
대구,서구,2022,동대구역,서울역,133.7,151.7,151.88181818181818,9.7,30.0,94,112.0,112.18181818181819,11.020408163265307,99,6.926578074100094,210.9,151.7
대구,서구,2023,서대구역,서울역,129.5,143.5,142.56666666666666,3.5,30.0,96,110.0,109.06666666666666,65.71428571428571,15,1.0927707354206573,210.9,143.5
대구,서구,2024,서대구역,서울역,129.5,143.0,142.125,3.5,30.0,96,109.5,108.625,61.333333333333336,16,1.0927707354206573,210.9,143.0
대구,서구,2025,서대구역,서울역,130.5,143.5,143.25,3.5,30.0,97,110.0,109.75,61.333333333333336,16,1.0927707354206573,210.9,143.5
대구,수성구,2007,동대구역,서울역,140.6,150.6,150.63030303030303,11.6,30.0,99,109.0,109.03030303030303,15.923076923076923,66,5.929786713201161,226.2,150.6
대구,수성구,2008,동대구역,서울역,136.6,147.6,146.09315068493152,11.6,30.0,95,106.0,104.4931506849315,14.666666666666666,73,5.929786713201161,226.2,147.6
대구,수성구,2009,동대구역,서울역,136.6,147.6,146.09315068493152,11.6,30.0,95,106.0,104.4931506849315,14.666666666666666,73,5.929786713201161,226.2,147.6
대구,수성구,2010,동대구역,서울역,139.6,149.6,149.475,11.6,30.0,98,108.0,107.875,15.056338028169014,72,5.929786713201161,226.2,149.6
대구,수성구,2011,동대구역,서울역,144.6,155.6,156.79718309859155,11.6,30.0,103,114.0,115.19718309859155,15.314285714285715,71,5.929786713201161,226.2,155.6
대구,수성구,2012,동대구역,서울역,144.6,155.6,156.70975609756098,11.6,30.0,103,114.0,115.10975609756098,13.246913580246913,82,5.929786713201161,226.2,155.6
대구,수성구,2013,동대구역,서울역,144.6,155.6,157.09397590361445,11.6,30.0,103,114.0,115.49397590361446,13.109756097560975,83,5.929786713201161,226.2,155.6
대구,수성구,2014,동대구역,서울역,144.6,156.6,158.85925925925926,11.6,30.0,103,115.0,117.25925925925925,13.4375,81,5.929786713201161,226.2,156.6
대구,수성구,2015,동대구역,서울역,139.6,151.6,154.48505747126438,11.6,30.0,98,110.0,112.88505747126437,12.569767441860465,87,5.929786713201161,226.2,151.6
대구,수성구,2016,동대구역,서울역,136.6,151.6,152.8077922077922,11.6,30.0,95,110.0,111.20779220779221,14.197368421052632,77,5.929786713201161,226.2,151.6
대구,수성구,2017,동대구역,서울역,136.6,151.6,152.975,11.6,30.0,95,110.0,111.375,13.658227848101266,80,5.929786713201161,226.2,151.6
대구,수성구,2018,동대구역,서울역,136.6,151.6,152.5032258064516,11.6,30.0,95,110.0,110.90322580645162,11.728260869565217,93,5.929786713201161,226.2,151.6
대구,수성구,2019,동대구역,서울역,135.6,152.6,153.36530612244897,11.6,30.0,94,111.0,111.76530612244898,11.082474226804123,98,5.929786713201161,226.2,152.6
대구,수성구,2020,동대구역,서울역,135.6,152.6,153.35510204081632,11.6,30.0,94,111.0,111.75510204081633,11.082474226804123,98,5.929786713201161,226.2,152.6
대구,수성구,2021,동대구역,서울역,135.6,153.6,153.78181818181818,11.6,30.0,94,112.0,112.18181818181819,11.020408163265307,99,5.929786713201161,226.2,153.6
대구,수성구,2022,동대구역,서울역,135.6,153.6,153.78181818181818,11.6,30.0,94,112.0,112.18181818181819,11.020408163265307,99,5.929786713201161,226.2,153.6
대구,수성구,2023,동대구역,서울역,140.6,156.6,156.64545454545456,11.6,30.0,99,115.0,115.04545454545455,9.53211009174312,110,5.929786713201161,226.2,156.6
대구,수성구,2024,동대구역,서울역,140.6,155.6,156.72931034482758,11.6,30.0,99,114.0,115.12931034482759,9.034782608695652,116,5.929786713201161,226.2,155.6
대구,수성구,2025,동대구역,서울역,140.6,156.6,157.7858407079646,11.6,30.0,99,115.0,116.1858407079646,9.276785714285714,113,5.929786713201161,226.2,156.6
대구,중구,2007,동대구역,서울역,135.5,145.5,145.53030303030303,6.5,30.0,99,109.0,109.03030303030303,15.923076923076923,66,3.260401486378018,216.3,145.5
대구,중구,2008,동대구역,서울역,131.5,142.5,140.9931506849315,6.5,30.0,95,106.0,104.4931506849315,14.666666666666666,73,3.260401486378018,216.3,142.5
대구,중구,2009,동대구역,서울역,131.5,142.5,140.9931506849315,6.5,30.0,95,106.0,104.4931506849315,14.666666666666666,73,3.260401486378018,216.3,142.5
대구,중구,2010,동대구역,서울역,134.5,144.5,144.375,6.5,30.0,98,108.0,107.875,15.056338028169014,72,3.260401486378018,216.3,144.5
대구,중구,2011,동대구역,서울역,139.5,150.5,151.69718309859155,6.5,30.0,103,114.0,115.19718309859155,15.314285714285715,71,3.260401486378018,216.3,150.5
대구,중구,2012,동대구역,서울역,139.5,150.5,151.609756097561,6.5,30.0,103,114.0,115.10975609756098,13.246913580246913,82,3.260401486378018,216.3,150.5
대구,중구,2013,동대구역,서울역,139.5,150.5,151.99397590361446,6.5,30.0,103,114.0,115.49397590361446,13.109756097560975,83,3.260401486378018,216.3,150.5
대구,중구,2014,동대구역,서울역,139.5,151.5,153.75925925925924,6.5,30.0,103,115.0,117.25925925925925,13.4375,81,3.260401486378018,216.3,151.5
대구,중구,2015,동대구역,서울역,134.5,146.5,149.38505747126436,6.5,30.0,98,110.0,112.88505747126437,12.569767441860465,87,3.260401486378018,216.3,146.5
대구,중구,2016,동대구역,서울역,131.5,146.5,147.7077922077922,6.5,30.0,95,110.0,111.20779220779221,14.197368421052632,77,3.260401486378018,216.3,146.5
대구,중구,2017,동대구역,서울역,131.5,146.5,147.875,6.5,30.0,95,110.0,111.375,13.658227848101266,80,3.260401486378018,216.3,146.5
대구,중구,2018,동대구역,서울역,131.5,146.5,147.40322580645162,6.5,30.0,95,110.0,110.90322580645162,11.728260869565217,93,3.260401486378018,216.3,146.5
대구,중구,2019,동대구역,서울역,130.5,147.5,148.26530612244898,6.5,30.0,94,111.0,111.76530612244898,11.082474226804123,98,3.260401486378018,216.3,147.5
대구,중구,2020,동대구역,서울역,130.5,147.5,148.25510204081633,6.5,30.0,94,111.0,111.75510204081633,11.082474226804123,98,3.260401486378018,216.3,147.5
대구,중구,2021,동대구역,서울역,130.5,148.5,148.6818181818182,6.5,30.0,94,112.0,112.18181818181819,11.020408163265307,99,3.260401486378018,216.3,148.5
대구,중구,2022,동대구역,서울역,130.5,148.5,148.6818181818182,6.5,30.0,94,112.0,112.18181818181819,11.020408163265307,99,3.260401486378018,216.3,148.5
대구,중구,2023,서대구역,서울역,134.7,148.7,147.76666666666665,8.7,30.0,96,110.0,109.06666666666666,65.71428571428571,15,5.077276547912746,216.3,148.7
대구,중구,2024,서대구역,서울역,134.7,148.2,147.325,8.7,30.0,96,109.5,108.625,61.333333333333336,16,5.077276547912746,216.3,148.2
대구,중구,2025,동대구역,서울역,135.5,151.5,152.6858407079646,6.5,30.0,99,115.0,116.1858407079646,9.276785714285714,113,3.260401486378018,216.3,151.5
대전,대덕구,2007,대전역,서울역,95.6,103.6,103.20294117647059,14.6,30.0,51,59.0,58.60294117647059,15.64179104477612,68,8.888664746957359,124.5,103.6
대전,대덕구,2008,대전역,서울역,92.6,102.6,100.61333333333334,14.6,30.0,48,58.0,56.013333333333335,14.31081081081081,75,8.888664746957359,124.5,102.6
대전,대덕구,2009,대전역,서울역,92.6,102.6,100.61333333333334,14.6,30.0,48,58.0,56.013333333333335,14.31081081081081,75,8.888664746957359,124.5,102.6
대전,대덕구,2010,대전역,서울역,93.6,100.6,102.47837837837838,14.6,30.0,49,56.0,57.87837837837838,19.273972602739725,74,8.888664746957359,124.5,100.6
대전,대덕구,2011,대전역,서울역,97.6,105.6,108.31232876712329,14.6,30.0,53,61.0,63.71232876712329,19.541666666666668,73,8.888664746957359,124.5,105.6
대전,대덕구,2012,대전역,서울역,97.6,105.6,108.44883720930233,14.6,30.0,53,61.0,63.848837209302324,16.55294117647059,86,8.888664746957359,124.5,105.6
대전,대덕구,2013,대전역,서울역,94.6,102.6,105.97209302325581,14.6,30.0,50,58.0,61.372093023255815,16.529411764705884,86,8.888664746957359,124.5,102.6
대전,대덕구,2014,대전역,서울역,94.6,105.6,107.7764705882353,14.6,30.0,50,61.0,63.1764705882353,16.726190476190474,85,8.888664746957359,124.5,105.6
대전,대덕구,2015,대전역,서울역,96.6,107.6,109.79780219780221,14.6,30.0,52,63.0,65.1978021978022,15.655555555555555,91,8.888664746957359,124.5,107.6
대전,대덕구,2016,대전역,서울역,97.6,110.6,112.01772151898734,14.6,30.0,53,66.0,67.41772151898734,18.128205128205128,79,8.888664746957359,124.5,110.6
대전,대덕구,2017,대전역,서울역,97.6,110.6,112.17317073170733,14.6,30.0,53,66.0,67.57317073170732,17.45679012345679,82,8.888664746957359,124.5,110.6
대전,대덕구,2018,대전역,서울역,97.6,110.6,111.55789473684212,14.6,30.0,53,66.0,66.9578947368421,15.042553191489361,95,8.888664746957359,124.5,110.6
대전,대덕구,2019,대전역,서울역,97.6,110.6,112.25,14.6,30.0,53,66.0,67.65,14.16161616161616,100,8.888664746957359,124.5,110.6
대전,대덕구,2020,대전역,서울역,97.6,110.6,112.25999999999999,14.6,30.0,53,66.0,67.66,14.16161616161616,100,8.888664746957359,124.5,110.6
대전,대덕구,2021,대전역,서울역,97.6,110.6,112.69900990099009,14.6,30.0,53,66.0,68.0990099009901,13.99,101,8.888664746957359,124.5,110.6
대전,대덕구,2022,대전역,서울역,97.6,110.6,112.69900990099009,14.6,30.0,53,66.0,68.0990099009901,13.99,101,8.888664746957359,124.5,110.6
대전,대덕구,2023,대전역,서울역,99.6,112.6,114.33214285714286,14.6,30.0,55,68.0,69.73214285714286,9.585585585585585,112,8.888664746957359,124.5,112.6
대전,대덕구,2024,대전역,서울역,99.6,112.6,114.55762711864406,14.6,30.0,55,68.0,69.95762711864407,9.094017094017094,118,8.888664746957359,124.5,112.6
대전,대덕구,2025,대전역,서울역,99.6,112.6,114.73043478260871,14.6,30.0,55,68.0,70.1304347826087,9.342105263157896,115,8.888664746957359,124.5,112.6
대전,동구,2007,대전역,서울역,87.8,95.8,95.40294117647059,6.8,30.0,51,59.0,58.60294117647059,15.64179104477612,68,3.781757118833054,132.2,95.8
대전,동구,2008,대전역,서울역,84.8,94.8,92.81333333333333,6.8,30.0,48,58.0,56.013333333333335,14.31081081081081,75,3.781757118833054,132.2,94.8
대전,동구,2009,대전역,서울역,84.8,94.8,92.81333333333333,6.8,30.0,48,58.0,56.013333333333335,14.31081081081081,75,3.781757118833054,132.2,94.8
대전,동구,2010,대전역,서울역,85.8,92.8,94.67837837837837,6.8,30.0,49,56.0,57.87837837837838,19.273972602739725,74,3.781757118833054,132.2,92.8
대전,동구,2011,대전역,서울역,89.8,97.8,100.51232876712328,6.8,30.0,53,61.0,63.71232876712329,19.541666666666668,73,3.781757118833054,132.2,97.8
대전,동구,2012,대전역,서울역,89.8,97.8,100.64883720930231,6.8,30.0,53,61.0,63.848837209302324,16.55294117647059,86,3.781757118833054,132.2,97.8
대전,동구,2013,대전역,서울역,86.8,94.8,98.17209302325581,6.8,30.0,50,58.0,61.372093023255815,16.529411764705884,86,3.781757118833054,132.2,94.8
대전,동구,2014,대전역,서울역,86.8,97.8,99.97647058823529,6.8,30.0,50,61.0,63.1764705882353,16.726190476190474,85,3.781757118833054,132.2,97.8
대전,동구,2015,대전역,서울역,88.8,99.8,101.9978021978022,6.8,30.0,52,63.0,65.1978021978022,15.655555555555555,91,3.781757118833054,132.2,99.8
대전,동구,2016,대전역,서울역,89.8,102.8,104.21772151898733,6.8,30.0,53,66.0,67.41772151898734,18.128205128205128,79,3.781757118833054,132.2,102.8
대전,동구,2017,대전역,서울역,89.8,102.8,104.37317073170732,6.8,30.0,53,66.0,67.57317073170732,17.45679012345679,82,3.781757118833054,132.2,102.8
대전,동구,2018,대전역,서울역,89.8,102.8,103.7578947368421,6.8,30.0,53,66.0,66.9578947368421,15.042553191489361,95,3.781757118833054,132.2,102.8
대전,동구,2019,대전역,서울역,89.8,102.8,104.45,6.8,30.0,53,66.0,67.65,14.16161616161616,100,3.781757118833054,132.2,102.8
대전,동구,2020,대전역,서울역,89.8,102.8,104.46,6.8,30.0,53,66.0,67.66,14.16161616161616,100,3.781757118833054,132.2,102.8
대전,동구,2021,대전역,서울역,89.8,102.8,104.8990099009901,6.8,30.0,53,66.0,68.0990099009901,13.99,101,3.781757118833054,132.2,102.8
대전,동구,2022,대전역,서울역,89.8,102.8,104.8990099009901,6.8,30.0,53,66.0,68.0990099009901,13.99,101,3.781757118833054,132.2,102.8
대전,동구,2023,대전역,서울역,91.8,104.8,106.53214285714286,6.8,30.0,55,68.0,69.73214285714286,9.585585585585585,112,3.781757118833054,132.2,104.8
대전,동구,2024,대전역,서울역,91.8,104.8,106.75762711864407,6.8,30.0,55,68.0,69.95762711864407,9.094017094017094,118,3.781757118833054,132.2,104.8
대전,동구,2025,대전역,서울역,91.8,104.8,106.9304347826087,6.8,30.0,55,68.0,70.1304347826087,9.342105263157896,115,3.781757118833054,132.2,104.8
대전,서구,2007,서대전역,용산역,92.3,100.3,100.24736842105263,11.3,30.0,51,59.0,58.94736842105263,54.888888888888886,19,7.202306359349877,136.4,100.3
대전,서구,2008,서대전역,용산역,92.3,97.3,97.77368421052631,11.3,30.0,51,56.0,56.473684210526315,55.22222222222222,19,7.202306359349877,136.4,97.3
대전,서구,2009,서대전역,용산역,92.3,97.3,97.77368421052631,11.3,30.0,51,56.0,56.473684210526315,55.22222222222222,19,7.202306359349877,136.4,97.3
대전,서구,2010,서대전역,용산역,91.3,99.8,100.39090909090909,11.3,30.0,50,58.5,59.09090909090909,67.23809523809524,22,7.202306359349877,136.4,99.8
대전,서구,2011,서대전역,용산역,95.3,103.3,103.18,11.3,30.0,54,62.0,61.88,57.375,25,7.202306359349877,136.4,103.3
대전,서구,2012,서대전역,용산역,95.3,104.8,104.69285714285715,11.3,30.0,54,63.5,63.392857142857146,51.148148148148145,28,7.202306359349877,136.4,104.8
대전,서구,2013,서대전역,용산역,92.3,102.3,101.96666666666667,11.3,30.0,51,61.0,60.666666666666664,47.62068965517241,30,7.202306359349877,136.4,102.3
대전,서구,2014,서대전역,용산역,92.3,102.3,103.46129032258065,11.3,30.0,51,61.0,62.16129032258065,46.03333333333333,31,7.202306359349877,136.4,102.3
대전,서구,2015,대전역,서울역,97.4,108.4,110.5978021978022,15.4,30.0,52,63.0,65.1978021978022,15.655555555555555,91,9.85487884811228,136.4,108.4
대전,서구,2016,대전역,서울역,98.4,111.4,112.81772151898733,15.4,30.0,53,66.0,67.41772151898734,18.128205128205128,79,9.85487884811228,136.4,111.4
대전,서구,2017,대전역,서울역,98.4,111.4,112.97317073170731,15.4,30.0,53,66.0,67.57317073170732,17.45679012345679,82,9.85487884811228,136.4,111.4
대전,서구,2018,대전역,서울역,98.4,111.4,112.3578947368421,15.4,30.0,53,66.0,66.9578947368421,15.042553191489361,95,9.85487884811228,136.4,111.4
대전,서구,2019,대전역,서울역,98.4,111.4,113.05000000000001,15.4,30.0,53,66.0,67.65,14.16161616161616,100,9.85487884811228,136.4,111.4
대전,서구,2020,대전역,서울역,98.4,111.4,113.06,15.4,30.0,53,66.0,67.66,14.16161616161616,100,9.85487884811228,136.4,111.4
대전,서구,2021,대전역,서울역,98.4,111.4,113.4990099009901,15.4,30.0,53,66.0,68.0990099009901,13.99,101,9.85487884811228,136.4,111.4
대전,서구,2022,대전역,서울역,98.4,111.4,113.4990099009901,15.4,30.0,53,66.0,68.0990099009901,13.99,101,9.85487884811228,136.4,111.4
대전,서구,2023,대전역,서울역,100.4,113.4,115.13214285714287,15.4,30.0,55,68.0,69.73214285714286,9.585585585585585,112,9.85487884811228,136.4,113.4
대전,서구,2024,대전역,서울역,100.4,113.4,115.35762711864407,15.4,30.0,55,68.0,69.95762711864407,9.094017094017094,118,9.85487884811228,136.4,113.4
대전,서구,2025,대전역,서울역,100.4,113.4,115.5304347826087,15.4,30.0,55,68.0,70.1304347826087,9.342105263157896,115,9.85487884811228,136.4,113.4
대전,유성구,2007,서대전역,용산역,93.6,101.6,101.54736842105262,12.6,30.0,51,59.0,58.94736842105263,54.888888888888886,19,8.301706644797893,123.6,101.6
대전,유성구,2008,서대전역,용산역,93.6,98.6,99.07368421052632,12.6,30.0,51,56.0,56.473684210526315,55.22222222222222,19,8.301706644797893,123.6,98.6
대전,유성구,2009,서대전역,용산역,93.6,98.6,99.07368421052632,12.6,30.0,51,56.0,56.473684210526315,55.22222222222222,19,8.301706644797893,123.6,98.6
대전,유성구,2010,서대전역,용산역,92.6,101.1,101.69090909090909,12.6,30.0,50,58.5,59.09090909090909,67.23809523809524,22,8.301706644797893,123.6,101.1
대전,유성구,2011,서대전역,용산역,96.6,104.6,104.48,12.6,30.0,54,62.0,61.88,57.375,25,8.301706644797893,123.6,104.6
대전,유성구,2012,서대전역,용산역,96.6,106.1,105.99285714285715,12.6,30.0,54,63.5,63.392857142857146,51.148148148148145,28,8.301706644797893,123.6,106.1
대전,유성구,2013,서대전역,용산역,93.6,103.6,103.26666666666667,12.6,30.0,51,61.0,60.666666666666664,47.62068965517241,30,8.301706644797893,123.6,103.6
대전,유성구,2014,서대전역,용산역,93.6,103.6,104.76129032258065,12.6,30.0,51,61.0,62.16129032258065,46.03333333333333,31,8.301706644797893,123.6,103.6
대전,유성구,2015,대전역,서울역,99.8,110.8,112.9978021978022,17.8,30.0,52,63.0,65.1978021978022,15.655555555555555,91,10.315028200597492,123.6,110.8
대전,유성구,2016,대전역,서울역,100.8,113.8,115.21772151898733,17.8,30.0,53,66.0,67.41772151898734,18.128205128205128,79,10.315028200597492,123.6,113.8
대전,유성구,2017,대전역,서울역,100.8,113.8,115.37317073170732,17.8,30.0,53,66.0,67.57317073170732,17.45679012345679,82,10.315028200597492,123.6,113.8
대전,유성구,2018,대전역,서울역,100.8,113.8,114.7578947368421,17.8,30.0,53,66.0,66.9578947368421,15.042553191489361,95,10.315028200597492,123.6,113.8
대전,유성구,2019,대전역,서울역,100.8,113.8,115.45,17.8,30.0,53,66.0,67.65,14.16161616161616,100,10.315028200597492,123.6,113.8
대전,유성구,2020,대전역,서울역,100.8,113.8,115.46,17.8,30.0,53,66.0,67.66,14.16161616161616,100,10.315028200597492,123.6,113.8
대전,유성구,2021,대전역,서울역,100.8,113.8,115.8990099009901,17.8,30.0,53,66.0,68.0990099009901,13.99,101,10.315028200597492,123.6,113.8
대전,유성구,2022,대전역,서울역,100.8,113.8,115.8990099009901,17.8,30.0,53,66.0,68.0990099009901,13.99,101,10.315028200597492,123.6,113.8
대전,유성구,2023,대전역,서울역,102.8,115.8,117.53214285714286,17.8,30.0,55,68.0,69.73214285714286,9.585585585585585,112,10.315028200597492,123.6,115.8
대전,유성구,2024,대전역,서울역,102.8,115.8,117.75762711864407,17.8,30.0,55,68.0,69.95762711864407,9.094017094017094,118,10.315028200597492,123.6,115.8
대전,유성구,2025,대전역,서울역,102.8,115.8,117.9304347826087,17.8,30.0,55,68.0,70.1304347826087,9.342105263157896,115,10.315028200597492,123.6,115.8
대전,중구,2007,서대전역,용산역,92.8,100.8,100.74736842105263,11.8,30.0,51,59.0,58.94736842105263,54.888888888888886,19,5.127115451848768,141.7,100.8
대전,중구,2008,서대전역,용산역,92.8,97.8,98.27368421052631,11.8,30.0,51,56.0,56.473684210526315,55.22222222222222,19,5.127115451848768,141.7,97.8
대전,중구,2009,서대전역,용산역,92.8,97.8,98.27368421052631,11.8,30.0,51,56.0,56.473684210526315,55.22222222222222,19,5.127115451848768,141.7,97.8
대전,중구,2010,서대전역,용산역,91.8,100.3,100.89090909090909,11.8,30.0,50,58.5,59.09090909090909,67.23809523809524,22,5.127115451848768,141.7,100.3
대전,중구,2011,서대전역,용산역,95.8,103.8,103.68,11.8,30.0,54,62.0,61.88,57.375,25,5.127115451848768,141.7,103.8
대전,중구,2012,서대전역,용산역,95.8,105.3,105.19285714285715,11.8,30.0,54,63.5,63.392857142857146,51.148148148148145,28,5.127115451848768,141.7,105.3
대전,중구,2013,서대전역,용산역,92.8,102.8,102.46666666666667,11.8,30.0,51,61.0,60.666666666666664,47.62068965517241,30,5.127115451848768,141.7,102.8
대전,중구,2014,서대전역,용산역,92.8,102.8,103.96129032258065,11.8,30.0,51,61.0,62.16129032258065,46.03333333333333,31,5.127115451848768,141.7,102.8
대전,중구,2015,대전역,서울역,97.9,108.9,111.0978021978022,15.9,30.0,52,63.0,65.1978021978022,15.655555555555555,91,6.0732877813907304,141.7,108.9
대전,중구,2016,대전역,서울역,98.9,111.9,113.31772151898733,15.9,30.0,53,66.0,67.41772151898734,18.128205128205128,79,6.0732877813907304,141.7,111.9
대전,중구,2017,대전역,서울역,98.9,111.9,113.47317073170731,15.9,30.0,53,66.0,67.57317073170732,17.45679012345679,82,6.0732877813907304,141.7,111.9
대전,중구,2018,대전역,서울역,98.9,111.9,112.8578947368421,15.9,30.0,53,66.0,66.9578947368421,15.042553191489361,95,6.0732877813907304,141.7,111.9
대전,중구,2019,대전역,서울역,98.9,111.9,113.55000000000001,15.9,30.0,53,66.0,67.65,14.16161616161616,100,6.0732877813907304,141.7,111.9
대전,중구,2020,대전역,서울역,98.9,111.9,113.56,15.9,30.0,53,66.0,67.66,14.16161616161616,100,6.0732877813907304,141.7,111.9
대전,중구,2021,대전역,서울역,98.9,111.9,113.9990099009901,15.9,30.0,53,66.0,68.0990099009901,13.99,101,6.0732877813907304,141.7,111.9
대전,중구,2022,대전역,서울역,98.9,111.9,113.9990099009901,15.9,30.0,53,66.0,68.0990099009901,13.99,101,6.0732877813907304,141.7,111.9
대전,중구,2023,대전역,서울역,100.9,113.9,115.63214285714287,15.9,30.0,55,68.0,69.73214285714286,9.585585585585585,112,6.0732877813907304,141.7,113.9
대전,중구,2024,대전역,서울역,100.9,113.9,115.85762711864407,15.9,30.0,55,68.0,69.95762711864407,9.094017094017094,118,6.0732877813907304,141.7,113.9
대전,중구,2025,대전역,서울역,100.9,113.9,116.0304347826087,15.9,30.0,55,68.0,70.1304347826087,9.342105263157896,115,6.0732877813907304,141.7,113.9
부산,강서구,2007,구포역,서울역,205.4,214.9,214.86153846153846,19.4,30.0,156,165.5,165.46153846153845,41.4,26,12.350938529878487,291.2,214.9
부산,강서구,2008,구포역,서울역,199.4,210.4,209.6258064516129,19.4,30.0,150,161.0,160.2258064516129,35.2,31,12.350938529878487,291.2,210.4
부산,강서구,2009,구포역,서울역,199.4,210.4,209.6258064516129,19.4,30.0,150,161.0,160.2258064516129,35.2,31,12.350938529878487,291.2,210.4
부산,강서구,2010,부산역,서울역,185.9,202.9,207.46666666666667,17.9,30.0,138,155.0,159.56666666666666,18.305084745762713,60,14.04312389040179,291.2,202.9
부산,강서구,2011,부산역,서울역,180.9,210.9,216.08333333333334,17.9,30.0,133,163.0,168.18333333333334,18.389830508474578,60,14.04312389040179,291.2,210.9
부산,강서구,2012,부산역,서울역,180.9,210.9,215.08840579710144,17.9,30.0,133,163.0,167.18840579710144,15.955882352941176,69,14.04312389040179,291.2,210.9
부산,강서구,2013,부산역,서울역,184.9,210.9,215.9,17.9,30.0,137,163.0,168.0,15.5,71,14.04312389040179,291.2,210.9
부산,강서구,2014,부산역,서울역,184.9,214.9,218.3,17.9,30.0,137,167.0,170.4,15.72463768115942,70,14.04312389040179,291.2,214.9
부산,강서구,2015,부산역,서울역,195.9,209.9,215.76153846153846,17.9,30.0,148,162.0,167.86153846153846,17.03125,65,14.04312389040179,291.2,209.9
부산,강서구,2016,부산역,서울역,182.9,209.9,212.53636363636363,17.9,30.0,135,162.0,164.63636363636363,20.27777777777778,55,14.04312389040179,291.2,209.9
부산,강서구,2017,부산역,서울역,182.9,209.9,212.8122807017544,17.9,30.0,135,162.0,164.91228070175438,19.553571428571427,57,14.04312389040179,291.2,209.9
부산,강서구,2018,부산역,서울역,182.9,209.9,212.93125,17.9,30.0,135,162.0,165.03125,17.38095238095238,64,14.04312389040179,291.2,209.9
부산,강서구,2019,부산역,서울역,182.9,209.9,213.9909090909091,17.9,30.0,135,162.0,166.0909090909091,16.846153846153847,66,14.04312389040179,291.2,209.9
부산,강서구,2020,부산역,서울역,182.9,209.9,213.9909090909091,17.9,30.0,135,162.0,166.0909090909091,16.846153846153847,66,14.04312389040179,291.2,209.9
부산,강서구,2021,부산역,서울역,182.9,209.4,212.76363636363638,17.9,30.0,135,161.5,164.86363636363637,16.784615384615385,66,14.04312389040179,291.2,209.4
부산,강서구,2022,부산역,서울역,182.9,209.4,212.76363636363638,17.9,30.0,135,161.5,164.86363636363637,16.784615384615385,66,14.04312389040179,291.2,209.4
부산,강서구,2023,부산역,서울역,193.9,212.9,217.0159420289855,17.9,30.0,146,165.0,169.1159420289855,15.455882352941176,69,14.04312389040179,291.2,212.9
부산,강서구,2024,부산역,서울역,191.9,211.9,216.58,17.9,30.0,144,164.0,168.68,14.202702702702704,75,14.04312389040179,291.2,211.9
부산,강서구,2025,부산역,서울역,192.9,213.9,217.74931506849316,17.9,30.0,145,166.0,169.84931506849315,14.61111111111111,73,14.04312389040179,291.2,213.9
부산,금정구,2007,구포역,서울역,200.0,209.5,209.46153846153845,14.0,30.0,156,165.5,165.46153846153845,41.4,26,10.417676044212516,290.5,209.5
부산,금정구,2008,구포역,서울역,194.0,205.0,204.2258064516129,14.0,30.0,150,161.0,160.2258064516129,35.2,31,10.417676044212516,290.5,205.0
부산,금정구,2009,구포역,서울역,194.0,205.0,204.2258064516129,14.0,30.0,150,161.0,160.2258064516129,35.2,31,10.417676044212516,290.5,205.0
부산,금정구,2010,부산역,서울역,186.5,203.5,208.06666666666666,18.5,30.0,138,155.0,159.56666666666666,18.305084745762713,60,16.538422995981634,290.5,203.5
부산,금정구,2011,부산역,서울역,181.5,211.5,216.68333333333334,18.5,30.0,133,163.0,168.18333333333334,18.389830508474578,60,16.538422995981634,290.5,211.5
부산,금정구,2012,부산역,서울역,181.5,211.5,215.68840579710144,18.5,30.0,133,163.0,167.18840579710144,15.955882352941176,69,16.538422995981634,290.5,211.5
