요양기관명,요양종별,시도명,시군구명,폐업일자
재단법인한국산업의학연구소디에뜨의원,의원,서울,서초구,2007-03-06
재단법인한국산업의학연구소디에뜨의원,의원,경기,의정부시,2020-09-23
재단법인한국산업의학연구소디에뜨의원,의원,경기,이천시,2020-03-03
재단법인한국산업의학연구소부설디에뜨의원,의원,서울,동작구,2004-11-01
재단법인한국산업의학연구소부설예스의원,의원,경기,부천시,2005-06-28
재단법인한국산업의학연구소형제의원,의원,인천,중구,2010-09-19
재단법인한국암연구소 아름요양병원,요양병원,부산,부산진구,2018-07-03
재단법인한국의원,의원,전북,김제시,2013-01-30
재단법인한국의학연구소동부의원,의원,부산,동래구,2002-03-22
재단법인한국의학연구소부산치과의원,치과의원,부산,부산진구,2002-03-07
재단법인한국의학연구소부설세종의원,의원,경기,안양시 만안구,2004-01-16
재단법인한마음본초당한의원,한의원,경북,영천시,2012-12-01
재단법인한마음삼성의원,의원,경남,양산시,2011-05-02
재단법인한마음안강삼성의원,의원,경북,경주시,2012-02-01
재단법인한마음입장의원,의원,충남,"천안시(천안서북구,동남구)",2004-05-07
재단법인한마음자인서울연합의원,의원,경북,경산시,2012-05-01
재단법인한마음제일성모의원,의원,경기,평택시,2016-11-22
재단법인한마음한양의원,의원,경북,경산시,2012-04-02
재단법인한마음한양한의원,한의원,경북,경산시,2013-05-30
재단법인한마음회성터미널한의원,한의원,전북,김제시,2007-10-07
재단법인현대의학연구소현대의원,의원,충북,충주시,2000-04-12
재단법인혜성장학재단청십자의원,의원,부산,부산진구,2000-05-11
재단법인혜성장학재단태을한의원,한의원,부산,해운대구,2001-06-06
재덕한의원,한의원,경남,함안군,2008-07-04
재동약국,약국,서울,종로구,2011-08-17
재동의원,의원,서울,중랑구,2015-12-01
재륜약국,약국,서울,마포구,2009-04-28
재린의료소비자생활협동조합 린의원,의원,대전,서구,2020-04-22
재림신경외과의원,의원,충북,제천시,2021-10-01
재림치과의원,치과의원,경기,의정부시,2003-06-04
재명약국,약국,서울,노원구,2015-11-30
재명약국,약국,전북,진안군,2021-02-26
재민약국,약국,서울,동대문구,2019-10-14
재민약국,약국,서울,마포구,2002-03-30
재민약국,약국,부산,남구,2002-05-04
재민약국,약국,경기,의정부시,2000-04-13
재민정형외과의원,의원,제주,북제주군(제주시),2004-04-20
재민한의원,한의원,전남,장성군,2006-11-13
재민한의원,한의원,전남,장성군,2008-01-25
재보약국,약국,서울,종로구,2013-11-14
재생e요양병원,요양병원,대구,남구,2013-01-02
재생e요양병원,요양병원,대구,남구,2013-03-27
재생내과의원,의원,경기,안양시 만안구,2004-04-16
재생약국,약국,경기,평택시,2000-08-01
재생약국,약국,경기,포천시,2018-01-03
재생약국,약국,충북,청주시 상당구,2008-03-31
재생약국,약국,충남,홍성군,2013-12-22
재생약국,약국,대구,남구,2005-05-24
재생약국,약국,경남,진주시,2001-01-27
재생의원,의원,서울,동대문구,2014-05-02
재생의원,의원,부산,사하구,2013-01-03
재생의원,의원,경기,수원시 권선구,2003-02-14
재생한의원,한의원,경기,안산시 상록구,2011-02-07
재생한의원,한의원,충북,단양군,2009-11-30
재생한의원,한의원,경남,진주시,2020-09-26
재성마취통증의학과의원,의원,경기,용인시 수지구,2013-06-28
재성약국,약국,서울,강동구,2011-10-28
재성약국,약국,대전,동구,2002-01-29
재성약국,약국,경북,상주시,2000-05-26
재성약국,약국,경남,진해시,2000-08-18
재성의원,의원,인천,서구,2016-03-01
재성의원,의원,인천,서구,2019-12-31
재성의원,의원,인천,서구,2017-11-01
재성한방병원,한방병원,광주,동구,2024-04-15
재세당약국,약국,대구,남구,2007-04-19
재송산부인과의원,의원,부산,해운대구,2000-01-05
재송약국,약국,부산,해운대구,2006-08-30
재송약국,약국,부산,해운대구,2017-08-28
재송약국,약국,부산,해운대구,2025-06-30
재신당약국,약국,서울,동대문구,2016-10-17
재신의원,의원,서울,금천구,2000-08-15
재신한의원,한의원,서울,강동구,2007-06-22
재암의원,의원,경기,김포시,2003-01-02
재연약국,약국,서울,성북구,2001-04-01
재영마취과의원,의원,경남,진주시,2003-03-26
재영약국,약국,서울,동대문구,2000-12-07
재영약국,약국,서울,종로구,2011-03-28
재영약국,약국,부산,해운대구,2017-12-30
재영약국,약국,광주,남구,2019-09-23
재영약국,약국,경북,문경시,2000-02-29
재영의원,의원,경기,부천시,2004-11-30
재용약국,약국,인천,동구,2002-09-24
재원약국,약국,서울,마포구,2018-01-03
재원약국,약국,경기,과천시,2007-11-02
재원정형외과의원,의원,부산,사상구,2005-04-14
재원정형외과의원,의원,부산,사상구,2010-09-16
재원한의원,한의원,경북,포항시 남구,2005-03-25
재은약국,약국,서울,중구,2005-06-29
재인약국,약국,경기,고양시 덕양구,2000-01-18
재인약국,약국,경기,하남시,2010-05-17
재인약국,약국,경기,구리시,2012-04-30
재인약국,약국,경기,구리시,2010-10-19
재인약국,약국,경기,하남시,2014-08-01
재인약국,약국,경기,구리시,2020-03-01
재인약국,약국,경기,하남시,2015-05-04
재인치과의원,치과의원,서울,은평구,2025-04-04
재인한의원,한의원,서울,광진구,2017-01-30
재일약국,약국,경기,부천시,2000-12-13
재일약국,약국,경기,용인시 수지구,2024-06-03
재일의원,의원,경남,남해군,2009-03-02
재일의원,의원,경남,남해군,2007-03-26
재일의원,의원,경남,남해군,2010-10-04
재일의원,의원,경남,남해군,2010-11-30
재일의원,의원,경남,남해군,2011-08-02
재전한의원,한의원,경기,안산시 단원구,2009-08-17
재준약국,약국,인천,남동구,2014-02-10
재준약국,약국,인천,남동구,2009-06-29
재준약국,약국,인천,남동구,2014-09-22
재창약국,약국,경북,김천시,2023-09-01
재해병원,종합병원,부산,남구,2004-04-30
재현약국,약국,서울,광진구,2000-09-01
재현의원,의원,서울,용산구,2000-03-08
재형약국,약국,서울,양천구,2003-11-29
재호의료재단더셀한의원,한의원,충남,금산군,2011-01-20
재화약국,약국,대구,달서구,2022-05-24
재활약국,약국,서울,성동구,2000-08-08
적성백제약국,약국,경기,파주시,2008-11-03
적성백제약국,약국,경기,파주시,2009-12-02
적성웰치과의원,치과의원,경기,파주시,2024-11-17
적성태평양약국,약국,경기,파주시,2008-04-08
적성하나로약국,약국,경기,파주시,2013-06-26
전건웅내과의원,의원,부산,해운대구,2001-02-07
전경민치과의원,치과의원,서울,강남구,2016-12-30
전경호피부과의원,의원,서울,송파구,2022-01-01
전곡김안과의원,의원,경기,연천군,2011-02-16
전곡상록수약국,약국,경기,연천군,2019-04-02
전곡제일산부인과의원,의원,경기,연천군,2016-11-03
전곡종로약국,약국,경기,연천군,2025-01-14
전곡치과의원,치과의원,경기,연천군,2007-04-02
전곡하나약국,약국,경기,연천군,2015-08-18
전곡한의원,한의원,경기,연천군,2018-07-23
전광선내과의원,의원,경기,부천시,2006-06-19
전광선치과의원,치과의원,서울,성북구,2017-08-01
전광수비뇨기과의원,의원,서울,서초구,2016-07-31
전굉필소아청소년과의원,의원,서울,서초구,2016-05-23
전규식내과의원,의원,서울,성동구,2008-05-07
전근영치과의원,치과의원,경기,용인시,2000-05-03
전길용치과의원,치과의원,경기,안양시 만안구,2016-05-31
전남경희한의원,한의원,전남,목포시,2011-03-28
전남광양의원,의원,전남,광양시,2020-06-19
전남대학교내구내약국,약국,광주,북구,2000-09-15
전남병원,병원,광주,북구,2017-04-17
전남산부인과의원,의원,광주,광산구,2014-07-21
전남산부인과의원,의원,광주,광산구,2009-01-05
전남약국,약국,전남,무안군,2006-11-01
전남약국,약국,전남,강진군,2005-08-27
전남연합의원,의원,전남,순천시,2006-10-28
전남연합의원,의원,전남,순천시,2006-11-17
전남의료복지사회적협동조합 나은연합의원,의원,전남,순천시,2025-06-20
전남의료사협푸른치과의원,치과의원,전남,광양시,2019-11-07
전남의원,의원,전남,신안군,2002-01-19
전남의원,의원,전남,진도군,2005-06-09
전남의원,의원,전남,신안군,2001-11-01
전남의원,의원,전남,강진군,2022-01-21
전남의원,의원,전남,목포시,2010-06-01
전남제일약국,약국,전남,여수시,2015-10-04
전남중앙병원,종합병원,전남,목포시,2009-03-01
전남중앙병원,병원,전남,목포시,2023-07-01
전남치과의원,치과의원,전남,순천시,2000-11-25
전내과의원,의원,부산,동래구,2013-11-11
전내과의원,의원,울산,남구,2010-01-18
전농비뇨기과의원,의원,서울,동대문구,2012-12-26
전농제일성모의원,의원,서울,동대문구,2007-03-02
전농치과의원,치과의원,서울,동대문구,2020-12-04
전대약국,약국,광주,북구,2018-08-05
전대연세치과의원,치과의원,경기,용인시 처인구,2006-01-02
전대연세치과의원,치과의원,경기,용인시 처인구,2006-05-26
전대연세치과의원,치과의원,경기,용인시 처인구,2007-02-01
전대한의원,의원,서울,용산구,2007-11-29
전도기의원,의원,대구,남구,2004-05-01
전도성모의원,의원,경남,하동군,2003-12-26
전도성모의원,의원,경남,하동군,2019-01-01
전도성모의원,의원,경남,하동군,2019-09-16
전도성모의원,의원,경남,하동군,2025-10-13
전도환의원,의원,경남,마산시,2007-01-02
전동헌한의원,한의원,부산,부산진구,2022-12-26
전라남도 강진의료원,병원,전남,강진군,2025-12-01
전라남도강진의료원부설한의원,한의원,전남,강진군,2009-04-28
전라남도순천의료원,병원,전남,순천시,2021-06-30
전라남도순천의료원부설한의원,한의원,전남,순천시,2013-06-10
전라북도 마음사랑병원,병원,전북,완주군,2021-06-01
전라북도군산의료원부설한방병원,한방병원,전북,군산시,2013-07-01
전명부외과의원,의원,부산,수영구,2010-12-31
전문약국,약국,서울,서대문구,2016-09-21
전문약국,약국,강원,태백시,2001-09-01
전문약국,약국,경남,진주시,2003-06-21
전민수한의원,한의원,충남,서산시,2022-02-03
전민신경정신과의원,의원,경북,포항시 북구,2009-02-28
전방메디칼약국,약국,인천,부평구,2025-03-28
전방옥비뇨기과의원,의원,광주,동구,2007-07-06
전방환비뇨기과의원,의원,경기,"안산시(안산단원구,상록구)",2000-03-01
전병오치과의원,치과의원,서울,금천구,2002-12-20
전병천정형외과의원,의원,경기,안산시 단원구,2004-04-27
전병현치과의원,치과의원,경기,성남시 중원구,2000-11-02
전북김제유치과의원,치과의원,전북,김제시,2015-06-30
전북약국,약국,전북,전주시 덕진구,2019-08-01
전북약국,약국,전북,군산시,2021-05-07
전비뇨기과의원,의원,인천,강화군,2000-03-01
전산부인과의원,의원,서울,동작구,2002-04-11
전산부인과의원,의원,인천,부평구,2006-02-03
전산부인과의원,의원,광주,동구,2025-09-30
전상균마취통증의학과의원,의원,충북,청주시 흥덕구,2008-01-31
전상무의원,의원,서울,동대문구,2003-07-31
전상범치과의원,치과의원,부산,사하구,2008-11-25
전상협의원,의원,경기,남양주시,2003-06-05
전상훈이비인후과의원,의원,서울,중구,2006-09-21
전섭한의원,한의원,서울,서초구,2011-01-24
전성숙소아과의원,의원,경남,양산시,2006-04-11
전성우치과의원,치과의원,대전,중구,2003-05-01
전소아과의원,의원,서울,강북구,2012-09-03
전소아과의원,의원,서울,강남구,2016-09-05
전소아과의원,의원,서울,성동구,2007-11-30
전소아과의원,의원,서울,영등포구,2006-10-16
전소아과의원,의원,서울,서대문구,2001-05-01
전소아과의원,의원,서울,도봉구,2007-08-30
전소아과의원,의원,부산,부산진구,2005-11-21
